,L,H,a,b,n,p,inputs_fraction,outputs_fraction_hlt,outputs_fraction_dis,switch_upp,Trajectory_Class
15893,20.0,20.0,0.0,1.0,10.0,1.0,0.89595,1.0,1.0,0.9,A
15894,20.0,20.0,0.0,1.0,10.0,1.0,0.89295,1.0,1.0,0.9,A
15895,20.0,20.0,0.0,1.0,10.0,1.0,0.88765,1.0,0.8,0.9,B
15896,20.0,20.0,0.0,1.0,10.0,1.0,0.9007,1.0,1.0,0.9,A
15897,20.0,20.0,0.0,1.0,10.0,1.0,0.90695,1.0,1.0,0.9,A
15898,20.0,20.0,0.0,1.0,10.0,1.0,0.90555,1.0,0.85,0.9,B
15899,20.0,20.0,0.0,1.0,10.0,1.0,0.89905,1.0,1.0,0.9,A
15900,20.0,20.0,0.0,1.0,10.0,1.0,0.88935,1.0,1.0,0.9,A
15901,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15902,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15903,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15904,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15905,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15906,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15907,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15908,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.85,1.0,B
15909,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15910,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15911,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15912,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15913,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15914,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15915,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15916,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15917,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15918,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15919,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15920,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15921,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15922,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15923,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15924,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15925,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15926,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15927,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15928,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15929,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15930,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15931,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15932,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15933,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15934,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15935,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15936,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15937,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15938,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15939,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15940,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15941,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15942,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15943,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15944,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15945,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.85,1.0,B
15946,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15947,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15948,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15949,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15950,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15951,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15952,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15953,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15954,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15955,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15956,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15957,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15958,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15959,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15960,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15961,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15962,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15963,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15964,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15965,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15966,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15967,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15968,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15969,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15970,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15971,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15972,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15973,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15974,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15975,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15976,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15977,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15978,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15979,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15980,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15981,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.9,1.0,B
15982,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15983,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15984,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15985,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15986,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15987,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15988,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15989,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15990,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15991,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15992,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.85,1.0,B
15993,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15994,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15995,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15996,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15997,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
15998,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,0.8,1.0,B
15999,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
16000,20.0,20.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,A
16001,20.0,20.0,0.25,1.0,10.0,1.0,0.1026,0.8084,0.8084,0.1,AD
16002,20.0,20.0,0.25,1.0,10.0,1.0,0.10605,0.77745,0.76455,0.1,ABD
16003,20.0,20.0,0.25,1.0,10.0,1.0,0.1007,0.8216,0.67965,0.1,ABD
16004,20.0,20.0,0.25,1.0,10.0,1.0,0.106,0.83595,0.75765,0.1,ABD
16005,20.0,20.0,0.25,1.0,10.0,1.0,0.09910000000000001,0.7893,0.74815,0.1,BD
16006,20.0,20.0,0.25,1.0,10.0,1.0,0.10915,0.80995,0.73415,0.1,ABD
16007,20.0,20.0,0.25,1.0,10.0,1.0,0.0936,0.7926,0.7926,0.1,AD
16008,20.0,20.0,0.25,1.0,10.0,1.0,0.10435,0.78315,0.72215,0.1,ABD
16009,20.0,20.0,0.25,1.0,10.0,1.0,0.09425,0.8057,0.6979,0.1,ABCD
16010,20.0,20.0,0.25,1.0,10.0,1.0,0.10245,0.7581,0.6897,0.1,ABD
16011,20.0,20.0,0.25,1.0,10.0,1.0,0.11225,0.8613,0.848,0.1,ABD
16012,20.0,20.0,0.25,1.0,10.0,1.0,0.09715,0.83175,0.82535,0.1,ABD
16013,20.0,20.0,0.25,1.0,10.0,1.0,0.1114,0.7706,0.7615,0.1,ABD
16014,20.0,20.0,0.25,1.0,10.0,1.0,0.10755,0.859,0.8566,0.1,ABD
16015,20.0,20.0,0.25,1.0,10.0,1.0,0.1047,0.8739,0.75255,0.1,ABCD
16016,20.0,20.0,0.25,1.0,10.0,1.0,0.1178,0.87225,0.82075,0.1,ABD
16017,20.0,20.0,0.25,1.0,10.0,1.0,0.10415,0.86355,0.86055,0.1,ABD
16018,20.0,20.0,0.25,1.0,10.0,1.0,0.1034,0.8421,0.80505,0.1,ABCD
16019,20.0,20.0,0.25,1.0,10.0,1.0,0.10315,0.8237,0.81935,0.1,ABD
16020,20.0,20.0,0.25,1.0,10.0,1.0,0.1053,0.8717,0.8307,0.1,ABD
16021,20.0,20.0,0.25,1.0,10.0,1.0,0.09755,0.80105,0.68855,0.1,ABD
16022,20.0,20.0,0.25,1.0,10.0,1.0,0.1147,0.86185,0.85545,0.1,ABCD
16023,20.0,20.0,0.25,1.0,10.0,1.0,0.10300000000000001,0.84165,0.8125,0.1,ABD
16024,20.0,20.0,0.25,1.0,10.0,1.0,0.10335,0.8567,0.8491,0.1,ABD
16025,20.0,20.0,0.25,1.0,10.0,1.0,0.10675,0.86095,0.63965,0.1,ABD
16026,20.0,20.0,0.25,1.0,10.0,1.0,0.10785,0.82795,0.81775,0.1,ABD
16027,20.0,20.0,0.25,1.0,10.0,1.0,0.09485,0.8145,0.7662,0.1,BD
16028,20.0,20.0,0.25,1.0,10.0,1.0,0.10515000000000001,0.84125,0.8375,0.1,ABD
16029,20.0,20.0,0.25,1.0,10.0,1.0,0.10415,0.82685,0.7866,0.1,ABCD
16030,20.0,20.0,0.25,1.0,10.0,1.0,0.0998,0.81575,0.81355,0.1,ABD
16031,20.0,20.0,0.25,1.0,10.0,1.0,0.0951,0.7992,0.695,0.1,ABD
16032,20.0,20.0,0.25,1.0,10.0,1.0,0.10435,0.8288,0.7273000000000001,0.1,BD
16033,20.0,20.0,0.25,1.0,10.0,1.0,0.10805000000000001,0.8589,0.85525,0.1,ABD
16034,20.0,20.0,0.25,1.0,10.0,1.0,0.0958,0.7768,0.7534,0.1,ABD
16035,20.0,20.0,0.25,1.0,10.0,1.0,0.0943,0.7837,0.76815,0.1,ABCD
16036,20.0,20.0,0.25,1.0,10.0,1.0,0.09705,0.82905,0.81735,0.1,ABD
16037,20.0,20.0,0.25,1.0,10.0,1.0,0.1013,0.79185,0.78835,0.1,ABD
16038,20.0,20.0,0.25,1.0,10.0,1.0,0.09275,0.7719,0.7719,0.1,AD
16039,20.0,20.0,0.25,1.0,10.0,1.0,0.10655,0.8333,0.75055,0.1,ABD
16040,20.0,20.0,0.25,1.0,10.0,1.0,0.0955,0.7976,0.7817999999999999,0.1,ABD
16041,20.0,20.0,0.25,1.0,10.0,1.0,0.1097,0.8208,0.7815,0.1,ABD
16042,20.0,20.0,0.25,1.0,10.0,1.0,0.11185,0.8744,0.8711,0.1,ABD
16043,20.0,20.0,0.25,1.0,10.0,1.0,0.09425,0.75775,0.61495,0.1,ABD
16044,20.0,20.0,0.25,1.0,10.0,1.0,0.10880000000000001,0.80835,0.80835,0.1,AD
16045,20.0,20.0,0.25,1.0,10.0,1.0,0.10095,0.85155,0.7855,0.1,ABCD
16046,20.0,20.0,0.25,1.0,10.0,1.0,0.0974,0.82255,0.70795,0.1,ABD
16047,20.0,20.0,0.25,1.0,10.0,1.0,0.1008,0.8036,0.6003,0.1,ABD
16048,20.0,20.0,0.25,1.0,10.0,1.0,0.11025,0.78095,0.76145,0.1,ABD
16049,20.0,20.0,0.25,1.0,10.0,1.0,0.11170000000000001,0.7686,0.70775,0.1,ABD
16050,20.0,20.0,0.25,1.0,10.0,1.0,0.09455,0.779,0.7459,0.1,ABD
16051,20.0,20.0,0.25,1.0,10.0,1.0,0.11215,0.8746,0.86225,0.1,ABCD
16052,20.0,20.0,0.25,1.0,10.0,1.0,0.10905000000000001,0.7941,0.66595,0.1,ABD
16053,20.0,20.0,0.25,1.0,10.0,1.0,0.10590000000000001,0.79245,0.79245,0.1,AD
16054,20.0,20.0,0.25,1.0,10.0,1.0,0.10965,0.83585,0.83585,0.1,AD
16055,20.0,20.0,0.25,1.0,10.0,1.0,0.09595000000000001,0.81365,0.79415,0.1,ABD
16056,20.0,20.0,0.25,1.0,10.0,1.0,0.09975,0.86325,0.8405,0.1,ABD
16057,20.0,20.0,0.25,1.0,10.0,1.0,0.1163,0.8677,0.8297,0.1,ABD
16058,20.0,20.0,0.25,1.0,10.0,1.0,0.09245,0.712,0.712,0.1,AD
16059,20.0,20.0,0.25,1.0,10.0,1.0,0.10540000000000001,0.8178,0.786,0.1,ABD
16060,20.0,20.0,0.25,1.0,10.0,1.0,0.09265,0.81125,0.7955,0.1,ABD
16061,20.0,20.0,0.25,1.0,10.0,1.0,0.101,0.727,0.727,0.1,AD
16062,20.0,20.0,0.25,1.0,10.0,1.0,0.10015,0.8209,0.8209,0.1,AD
16063,20.0,20.0,0.25,1.0,10.0,1.0,0.1065,0.84985,0.78525,0.1,ABD
16064,20.0,20.0,0.25,1.0,10.0,1.0,0.09615,0.785,0.70335,0.1,ABCD
16065,20.0,20.0,0.25,1.0,10.0,1.0,0.11215,0.87495,0.8524499999999999,0.1,ABD
16066,20.0,20.0,0.25,1.0,10.0,1.0,0.1005,0.82165,0.6101,0.1,BD
16067,20.0,20.0,0.25,1.0,10.0,1.0,0.11215,0.86725,0.7407,0.1,ABD
16068,20.0,20.0,0.25,1.0,10.0,1.0,0.10795,0.86935,0.8321000000000001,0.1,ABD
16069,20.0,20.0,0.25,1.0,10.0,1.0,0.0893,0.77105,0.73485,0.1,ABD
16070,20.0,20.0,0.25,1.0,10.0,1.0,0.1082,0.8045,0.8045,0.1,AD
16071,20.0,20.0,0.25,1.0,10.0,1.0,0.0997,0.7817,0.65765,0.1,BD
16072,20.0,20.0,0.25,1.0,10.0,1.0,0.1018,0.81965,0.6377,0.1,BD
16073,20.0,20.0,0.25,1.0,10.0,1.0,0.0985,0.81135,0.70995,0.1,BD
16074,20.0,20.0,0.25,1.0,10.0,1.0,0.10395,0.8039,0.7377,0.1,ABD
16075,20.0,20.0,0.25,1.0,10.0,1.0,0.10275000000000001,0.87715,0.8448,0.1,ABCD
16076,20.0,20.0,0.25,1.0,10.0,1.0,0.09495,0.7799,0.6483,0.1,ABD
16077,20.0,20.0,0.25,1.0,10.0,1.0,0.11815,0.89515,0.88595,0.1,ABCD
16078,20.0,20.0,0.25,1.0,10.0,1.0,0.10135,0.828,0.828,0.1,AD
16079,20.0,20.0,0.25,1.0,10.0,1.0,0.1048,0.83025,0.784,0.1,ABD
16080,20.0,20.0,0.25,1.0,10.0,1.0,0.09785,0.78995,0.75405,0.1,ABD
16081,20.0,20.0,0.25,1.0,10.0,1.0,0.11560000000000001,0.87515,0.85965,0.1,ABD
16082,20.0,20.0,0.25,1.0,10.0,1.0,0.09720000000000001,0.8141,0.78955,0.1,ABD
16083,20.0,20.0,0.25,1.0,10.0,1.0,0.09620000000000001,0.7923,0.79065,0.1,ABD
16084,20.0,20.0,0.25,1.0,10.0,1.0,0.09125,0.7792,0.7358,0.1,BD
16085,20.0,20.0,0.25,1.0,10.0,1.0,0.0965,0.7892,0.7069,0.1,BD
16086,20.0,20.0,0.25,1.0,10.0,1.0,0.1047,0.83515,0.8277,0.1,ABD
16087,20.0,20.0,0.25,1.0,10.0,1.0,0.10365,0.82895,0.8165,0.1,ABCD
16088,20.0,20.0,0.25,1.0,10.0,1.0,0.09380000000000001,0.76345,0.70695,0.1,ABD
16089,20.0,20.0,0.25,1.0,10.0,1.0,0.10635,0.8513,0.8451,0.1,ABD
16090,20.0,20.0,0.25,1.0,10.0,1.0,0.10625,0.86725,0.85255,0.1,ABD
16091,20.0,20.0,0.25,1.0,10.0,1.0,0.10695,0.8003,0.7728,0.1,ABCD
16092,20.0,20.0,0.25,1.0,10.0,1.0,0.10085000000000001,0.7808,0.74035,0.1,ABD
16093,20.0,20.0,0.25,1.0,10.0,1.0,0.096,0.781,0.781,0.1,AD
16094,20.0,20.0,0.25,1.0,10.0,1.0,0.09525,0.7546,0.6633,0.1,ABD
16095,20.0,20.0,0.25,1.0,10.0,1.0,0.0981,0.7553,0.7353,0.1,ABD
16096,20.0,20.0,0.25,1.0,10.0,1.0,0.09825,0.8055,0.78085,0.1,ABD
16097,20.0,20.0,0.25,1.0,10.0,1.0,0.1102,0.79685,0.79655,0.1,ABD
16098,20.0,20.0,0.25,1.0,10.0,1.0,0.09535,0.8017,0.79115,0.1,ABD
16099,20.0,20.0,0.25,1.0,10.0,1.0,0.09585,0.7775,0.6174000000000001,0.1,BD
16100,20.0,20.0,0.25,1.0,10.0,1.0,0.1039,0.80525,0.79215,0.1,ABD
16101,20.0,20.0,0.25,1.0,10.0,1.0,0.19685,0.9728,0.6780499999999999,0.2,BD
16102,20.0,20.0,0.25,1.0,10.0,1.0,0.22,0.96665,0.86955,0.2,BD
16103,20.0,20.0,0.25,1.0,10.0,1.0,0.1983,0.9742,0.9732,0.2,ABD
16104,20.0,20.0,0.25,1.0,10.0,1.0,0.20275,0.9579,0.8964,0.2,ABD
16105,20.0,20.0,0.25,1.0,10.0,1.0,0.2124,0.97,0.9666,0.2,ABD
16106,20.0,20.0,0.25,1.0,10.0,1.0,0.19115,0.96625,0.9181499999999999,0.2,ABD
16107,20.0,20.0,0.25,1.0,10.0,1.0,0.1908,0.9807,0.96515,0.2,ABD
16108,20.0,20.0,0.25,1.0,10.0,1.0,0.20215,0.95065,0.9216,0.2,ABD
16109,20.0,20.0,0.25,1.0,10.0,1.0,0.20879999999999999,0.97215,0.9708,0.2,ABCD
16110,20.0,20.0,0.25,1.0,10.0,1.0,0.20165,0.95985,0.95985,0.2,AD
16111,20.0,20.0,0.25,1.0,10.0,1.0,0.21715,0.9879,0.9871,0.2,ABD
16112,20.0,20.0,0.25,1.0,10.0,1.0,0.1924,0.96045,0.9398,0.2,ABD
16113,20.0,20.0,0.25,1.0,10.0,1.0,0.20085,0.96585,0.9193,0.2,ABD
16114,20.0,20.0,0.25,1.0,10.0,1.0,0.21595,0.97235,0.96665,0.2,ABCD
16115,20.0,20.0,0.25,1.0,10.0,1.0,0.20805,0.96175,0.96115,0.2,ABD
16116,20.0,20.0,0.25,1.0,10.0,1.0,0.20355,0.9514,0.869,0.2,ABD
16117,20.0,20.0,0.25,1.0,10.0,1.0,0.20615,0.91705,0.89245,0.2,ABD
16118,20.0,20.0,0.25,1.0,10.0,1.0,0.20635,0.97395,0.97285,0.2,ABD
16119,20.0,20.0,0.25,1.0,10.0,1.0,0.20945,0.9688,0.9210499999999999,0.2,ABD
16120,20.0,20.0,0.25,1.0,10.0,1.0,0.2169,0.9748,0.9748,0.2,AD
16121,20.0,20.0,0.25,1.0,10.0,1.0,0.20935,0.9366,0.82065,0.2,ABD
16122,20.0,20.0,0.25,1.0,10.0,1.0,0.2084,0.9486,0.9006,0.2,ABD
16123,20.0,20.0,0.25,1.0,10.0,1.0,0.20525,0.9593,0.92565,0.2,ABD
16124,20.0,20.0,0.25,1.0,10.0,1.0,0.2158,0.9773,0.7854000000000001,0.2,ABD
16125,20.0,20.0,0.25,1.0,10.0,1.0,0.20505,0.96595,0.8196,0.2,BD
16126,20.0,20.0,0.25,1.0,10.0,1.0,0.21715,0.97785,0.95925,0.2,ABD
16127,20.0,20.0,0.25,1.0,10.0,1.0,0.202,0.96395,0.84235,0.2,ABD
16128,20.0,20.0,0.25,1.0,10.0,1.0,0.2084,0.9784,0.92545,0.2,ABD
16129,20.0,20.0,0.25,1.0,10.0,1.0,0.20365,0.9594,0.8599,0.2,BD
16130,20.0,20.0,0.25,1.0,10.0,1.0,0.19995,0.9782,0.7838,0.2,ABD
16131,20.0,20.0,0.25,1.0,10.0,1.0,0.21145,0.9653,0.9647,0.2,ABD
16132,20.0,20.0,0.25,1.0,10.0,1.0,0.2036,0.9475,0.9433,0.2,ABD
16133,20.0,20.0,0.25,1.0,10.0,1.0,0.20595,0.9512,0.7875,0.2,ABD
16134,20.0,20.0,0.25,1.0,10.0,1.0,0.20595,0.9588,0.91045,0.2,ABD
16135,20.0,20.0,0.25,1.0,10.0,1.0,0.19495,0.9685,0.94615,0.2,ABCD
16136,20.0,20.0,0.25,1.0,10.0,1.0,0.20875,0.9656,0.72845,0.2,BD
16137,20.0,20.0,0.25,1.0,10.0,1.0,0.19575,0.97745,0.7886500000000001,0.2,ABD
16138,20.0,20.0,0.25,1.0,10.0,1.0,0.20455,0.98825,0.97565,0.2,ABD
16139,20.0,20.0,0.25,1.0,10.0,1.0,0.1944,0.9537,0.9519,0.2,ABD
16140,20.0,20.0,0.25,1.0,10.0,1.0,0.1855,0.9410999999999999,0.9299,0.2,ABD
16141,20.0,20.0,0.25,1.0,10.0,1.0,0.19995,0.9877,0.9861,0.2,ABD
16142,20.0,20.0,0.25,1.0,10.0,1.0,0.19525,0.9603,0.8289,0.2,ABD
16143,20.0,20.0,0.25,1.0,10.0,1.0,0.2148,0.96445,0.96445,0.2,AD
16144,20.0,20.0,0.25,1.0,10.0,1.0,0.20375000000000001,0.9693,0.9671,0.2,ABCD
16145,20.0,20.0,0.25,1.0,10.0,1.0,0.20945,0.9681,0.94295,0.2,ABCD
16146,20.0,20.0,0.25,1.0,10.0,1.0,0.21215,0.97795,0.9480500000000001,0.2,ABD
16147,20.0,20.0,0.25,1.0,10.0,1.0,0.18705,0.9009,0.78255,0.2,ABD
16148,20.0,20.0,0.25,1.0,10.0,1.0,0.201,0.92465,0.8687,0.2,ABD
16149,20.0,20.0,0.25,1.0,10.0,1.0,0.1959,0.9463,0.79435,0.2,BD
16150,20.0,20.0,0.25,1.0,10.0,1.0,0.18865,0.96245,0.95755,0.2,ABCD
16151,20.0,20.0,0.25,1.0,10.0,1.0,0.2157,0.99085,0.98765,0.2,ABD
16152,20.0,20.0,0.25,1.0,10.0,1.0,0.19205,0.96365,0.96365,0.2,AD
16153,20.0,20.0,0.25,1.0,10.0,1.0,0.2009,0.9768,0.91275,0.2,ABD
16154,20.0,20.0,0.25,1.0,10.0,1.0,0.20275,0.9684,0.96625,0.2,ABD
16155,20.0,20.0,0.25,1.0,10.0,1.0,0.21035,0.97735,0.96285,0.2,ABD
16156,20.0,20.0,0.25,1.0,10.0,1.0,0.20575,0.97385,0.8234,0.2,BD
16157,20.0,20.0,0.25,1.0,10.0,1.0,0.19045,0.96075,0.9528,0.2,ABCD
16158,20.0,20.0,0.25,1.0,10.0,1.0,0.2232,0.96755,0.92965,0.2,ABCD
16159,20.0,20.0,0.25,1.0,10.0,1.0,0.19475,0.93945,0.93945,0.2,AD
16160,20.0,20.0,0.25,1.0,10.0,1.0,0.1979,0.97815,0.9189499999999999,0.2,ABD
16161,20.0,20.0,0.25,1.0,10.0,1.0,0.21080000000000002,0.9775,0.97495,0.2,ABD
16162,20.0,20.0,0.25,1.0,10.0,1.0,0.2106,0.9833,0.9779,0.2,ABD
16163,20.0,20.0,0.25,1.0,10.0,1.0,0.19075,0.9545,0.9545,0.2,AD
16164,20.0,20.0,0.25,1.0,10.0,1.0,0.20775,0.9728,0.9271499999999999,0.2,ABD
16165,20.0,20.0,0.25,1.0,10.0,1.0,0.2021,0.9465,0.9366,0.2,ABD
16166,20.0,20.0,0.25,1.0,10.0,1.0,0.2004,0.97105,0.6325500000000001,0.2,ABD
16167,20.0,20.0,0.25,1.0,10.0,1.0,0.22325,0.97795,0.97205,0.2,ABD
16168,20.0,20.0,0.25,1.0,10.0,1.0,0.1996,0.9629,0.9092,0.2,BD
16169,20.0,20.0,0.25,1.0,10.0,1.0,0.1943,0.9761,0.9761,0.2,AD
16170,20.0,20.0,0.25,1.0,10.0,1.0,0.20945,0.98545,0.98545,0.2,AD
16171,20.0,20.0,0.25,1.0,10.0,1.0,0.20115,0.9693,0.92155,0.2,ABD
16172,20.0,20.0,0.25,1.0,10.0,1.0,0.2038,0.9583,0.9499,0.2,ABCD
16173,20.0,20.0,0.25,1.0,10.0,1.0,0.2118,0.9827,0.8874000000000001,0.2,AB
16174,20.0,20.0,0.25,1.0,10.0,1.0,0.2084,0.97995,0.9122,0.2,ABD
16175,20.0,20.0,0.25,1.0,10.0,1.0,0.199,0.98125,0.96295,0.2,ABD
16176,20.0,20.0,0.25,1.0,10.0,1.0,0.2211,0.97965,0.97425,0.2,ABD
16177,20.0,20.0,0.25,1.0,10.0,1.0,0.2049,0.95945,0.95285,0.2,ABD
16178,20.0,20.0,0.25,1.0,10.0,1.0,0.19955,0.97235,0.95995,0.2,ABCD
16179,20.0,20.0,0.25,1.0,10.0,1.0,0.1982,0.96395,0.95555,0.2,ABD
